0.004800	6.767156e-01	2.740479e-01	4.519390e-02	3.813625e-03	2.183968e-04	1.015778e-05	4.278316e-07	1.707466e-08	6.492403e-10	2.338319e-11	7.936563e-13	2.528474e-14	7.528736e-16	2.084607e-17	5.335616e-19	1.253644e-20	2.681575e-22	5.169727e-24	8.871836e-26	1.334102e-27	1.722027e-29	1.854954e-31	1.600813e-33	1.037610e-35	4.490170e-38	9.729447e-41
0.005200	6.555868e-01	2.879137e-01	5.148226e-02	4.709477e-03	2.923776e-04	1.474385e-05	6.733891e-07	2.914642e-08	1.202068e-09	4.696422e-11	1.729369e-12	5.978027e-14	1.931605e-15	5.804566e-17	1.612620e-18	4.113170e-20	9.552124e-22	1.999579e-23	3.726480e-25	6.086140e-27	8.533248e-29	9.985795e-31	9.363088e-33	6.594715e-35	3.101430e-37	7.304311e-40
0.005600	6.351938e-01	3.007275e-01	5.796067e-02	5.713840e-03	3.822834e-04	2.077732e-05	1.022937e-06	4.773434e-08	2.122698e-09	8.943133e-11	3.551611e-12	1.324230e-13	4.615776e-15	1.496475e-16	4.485986e-18	1.234757e-19	3.094834e-21	6.992974e-23	1.406894e-24	2.480834e-26	3.755927e-28	4.746643e-30	4.807047e-32	3.657338e-34	1.858213e-36	4.728593e-39
0.006000	6.155081e-01	3.125464e-01	6.459792e-02	6.827655e-03	4.897716e-04	2.854395e-05	1.507149e-06	7.543630e-08	3.598572e-09	1.626576e-10	6.931143e-12	2.773260e-13	1.037462e-14	3.610357e-16	1.161836e-17	3.433431e-19	9.240535e-21	2.242272e-22	4.845162e-24	9.177388e-26	1.492682e-27	2.026841e-29	2.205714e-31	1.803550e-33	9.849315e-36	2.694294e-38
0.006400	5.965022e-01	3.234243e-01	7.136516e-02	8.051250e-03	6.164753e-04	3.835466e-05	2.162267e-06	1.155691e-07	5.887761e-09	2.842519e-10	1.293883e-11	5.530887e-13	2.210770e-14	8.221324e-16	2.827549e-17	8.931417e-19	2.569625e-20	6.666463e-22	1.540296e-23	3.120023e-25	5.427542e-27	7.883294e-29	9.177916e-31	8.029439e-33	4.692240e-35	1.373700e-37
0.006800	5.781499e-01	3.334122e-01	7.823576e-02	9.384406e-03	7.639941e-04	5.054463e-05	3.030509e-06	1.722887e-07	9.337382e-09	4.796100e-10	2.322961e-11	1.056714e-12	4.495466e-14	1.779487e-15	6.515363e-17	2.191179e-18	6.712902e-20	1.854697e-21	4.564288e-23	9.848558e-25	1.825235e-26	2.824743e-28	3.504501e-30	3.267636e-32	2.035404e-34	6.352437e-37
0.007200	5.604260e-01	3.425587e-01	8.518514e-02	1.082641e-02	9.338854e-04	6.547208e-05	4.160460e-06	2.507186e-07	1.440489e-08	7.844735e-10	4.028932e-11	1.943643e-12	8.769975e-14	3.682448e-15	1.430382e-16	5.104072e-18	1.659315e-19	4.865480e-21	1.270909e-22	2.911102e-24	5.727988e-26	9.412741e-28	1.240146e-29	1.228133e-31	8.126122e-34	2.694327e-36
0.007600	5.433065e-01	3.509095e-01	9.219069e-02	1.237613e-02	1.127657e-03	8.351704e-05	5.607417e-06	3.570839e-07	2.168236e-08	1.248069e-09	6.775893e-11	3.455914e-12	1.648801e-13	7.321218e-15	3.007666e-16	1.135218e-17	3.904189e-19	1.211216e-20	3.347796e-22	8.115325e-24	1.690090e-25	2.939941e-27	4.100775e-29	4.299968e-31	3.012912e-33	1.058018e-35
0.008000	5.267683e-01	3.585084e-01	9.923154e-02	1.403201e-02	1.346763e-03	1.050800e-04	7.433721e-06	4.988518e-07	3.192397e-08	1.936907e-09	1.108534e-10	5.960898e-12	2.998727e-13	1.404190e-14	6.084149e-16	2.422322e-17	8.788606e-19	2.876751e-20	8.390474e-22	2.146523e-23	4.718427e-25	8.664424e-27	1.275959e-28	1.412740e-30	1.045362e-32	3.877156e-35
0.008400	5.107893e-01	3.653963e-01	1.062886e-01	1.579219e-02	1.592596e-03	1.305807e-04	9.709044e-06	6.848779e-07	4.607666e-08	2.939316e-09	1.768940e-10	1.000359e-11	5.293163e-13	2.607308e-14	1.188526e-15	4.978948e-17	1.900980e-18	6.548877e-20	2.010542e-21	5.414772e-23	1.253187e-24	2.423195e-26	3.758132e-28	4.382692e-30	3.416218e-32	1.334904e-34
0.008800	4.953483e-01	3.716126e-01	1.133441e-01	1.765447e-02	1.866485e-03	1.604561e-04	1.251065e-05	9.255558e-07	6.531423e-08	4.370805e-09	2.759750e-10	1.637600e-11	9.093199e-13	4.701077e-14	2.249427e-15	9.892677e-17	3.965718e-18	1.434612e-19	4.625512e-21	1.308464e-22	3.181182e-24	6.462623e-26	1.053167e-27	1.290707e-29	1.057430e-31	4.343432e-34
0.009200	4.804252e-01	3.771942e-01	1.203821e-01	1.961641e-02	2.169690e-03	1.951596e-04	1.592363e-05	1.232972e-06	9.107476e-08	6.380321e-09	4.217887e-10	2.620785e-11	1.524027e-12	8.252402e-14	4.136343e-15	1.905790e-16	8.004882e-18	3.034556e-19	1.025425e-20	3.040505e-22	7.749410e-24	1.650601e-25	2.820594e-27	3.625259e-29	3.115217e-31	1.342312e-33
0.009600	4.660003e-01	3.821763e-01	1.273877e-01	2.167531e-02	2.503401e-03	2.351593e-04	2.004108e-05	1.621060e-06	1.251016e-07	9.157507e-09	6.326346e-10	4.108346e-11	2.497241e-12	1.413627e-13	7.408198e-15	3.569175e-16	1.567834e-17	6.216537e-19	2.197464e-20	6.816860e-22	1.817964e-23	4.052225e-25	7.247437e-27	9.750642e-29	8.771847e-31	3.957520e-33
